order_id,receita_bruta,receita_liquida,custo_frete
ORD-008728,1720.14,1720.14,10.24
ORD-007327,268.08,221.45,32.66
ORD-040869,632.08,632.08,48.54
ORD-074960,77.91,52.12,48.27
ORD-074682,1181.48,1181.48,12.62
ORD-028255,277.16,277.16,9.38
ORD-009500,720.12,520.86,10.41
ORD-073161,109.6,109.6,42.67
ORD-053078,1063.8,847.67,9.63
ORD-054287,158.19,107.0,15.46
ORD-023970,435.9,435.9,35.23
ORD-048041,320.04,213.33,59.91
ORD-029798,2451.72,2451.72,34.66
ORD-003791,181.74,157.4,35.83
ORD-046258,234.44,175.41,44.4
ORD-022948,1288.38,801.46,57.05
ORD-011599,381.25,338.01,48.96
ORD-036351,1069.48,1069.48,21.18
ORD-017043,689.84,689.84,41.38
ORD-032594,412.86,384.3,36.07
ORD-011754,1687.3,1161.67,52.17
ORD-010672,1286.6,1215.79,51.26
ORD-029812,2149.38,2149.38,21.2
ORD-011472,1301.94,978.1,52.05
ORD-021902,895.23,895.23,13.27
ORD-027926,326.4,251.89,23.13
ORD-069702,1488.24,1488.24,58.46
ORD-010898,614.54,614.54,57.72
ORD-020663,139.39,139.39,42.89
ORD-001708,555.42,555.42,35.4
ORD-004966,1274.72,1274.72,29.6
ORD-022666,241.02,241.02,43.4
ORD-047708,584.36,505.01,49.29
ORD-008247,1303.38,1303.38,19.78
ORD-025286,1066.54,719.9,19.4
ORD-048761,1872.36,1872.36,34.69
ORD-074408,667.2,667.2,44.24
ORD-046292,607.83,607.83,46.04
ORD-064890,154.53,154.53,56.89
ORD-032149,304.98,274.33,32.78
ORD-073212,284.24,284.24,14.47
ORD-013554,818.88,675.13,54.9
ORD-055782,501.84,376.85,34.35
ORD-078684,1178.5,912.33,36.46
ORD-034772,785.8,785.8,42.16
ORD-074628,212.48,175.76,37.15
ORD-037110,527.22,527.22,28.59
ORD-011882,439.42,439.42,23.92
ORD-027376,756.9,756.9,26.42
ORD-034229,490.45,440.06,41.34
ORD-060561,795.04,795.04,39.21
ORD-076335,178.64,148.01,12.79
ORD-071522,1902.24,1663.9,34.75
ORD-006692,3230.04,3230.04,24.3
ORD-078859,222.99,151.03,41.25
ORD-040738,187.14,187.14,24.19
ORD-063754,335.22,335.22,40.15
ORD-067214,796.5,796.5,33.88
ORD-069323,734.5,734.5,21.68
ORD-049937,788.88,788.88,54.73
ORD-017827,120.3,120.3,29.73
ORD-012544,604.23,543.32,36.35
ORD-033773,805.72,805.72,27.17
ORD-019901,155.89,120.51,24.3
ORD-059748,1681.62,1025.99,25.69
ORD-034386,1330.2,1330.2,28.63
ORD-054742,727.92,727.92,39.15
ORD-050870,205.04,175.75,37.2
ORD-072721,1189.12,1189.12,42.69
ORD-004132,146.34,101.85,34.98
ORD-024501,1300.02,1300.02,59.72
ORD-070459,1084.02,1084.02,19.76
ORD-032127,1270.56,937.21,43.41
ORD-026622,1107.06,951.4,33.73
ORD-049480,777.0,472.99,26.78
ORD-032158,702.9,702.9,33.76
ORD-048459,1366.32,1366.32,37.39
ORD-019540,184.88,114.92,48.28
ORD-002297,1040.01,1040.01,31.88
ORD-067813,423.72,423.72,45.55
ORD-021654,572.15,572.15,47.28
ORD-018935,866.79,638.2,16.84
ORD-063416,262.94,219.01,14.84
ORD-015298,259.4,239.86,51.29
ORD-003605,208.29,208.29,13.83
ORD-035017,496.2,496.2,15.07
ORD-021645,436.42,282.27,54.47
ORD-047231,597.84,597.84,39.01
ORD-007984,1210.8,1210.8,39.48
ORD-022594,567.84,567.84,35.24
ORD-026329,545.52,545.52,13.48
ORD-068167,1835.82,1835.82,56.62
ORD-001324,749.64,749.64,53.35
ORD-037082,1073.22,1073.22,33.6
ORD-078016,777.45,777.45,39.77
ORD-049281,1205.16,1205.16,46.28
ORD-051267,912.44,912.44,21.5
ORD-030303,716.49,716.49,59.11
ORD-043573,1368.3,1121.25,9.81
ORD-057684,654.3,454.68,8.12
ORD-048290,1396.65,1396.65,11.05
ORD-008723,1020.75,912.22,57.5
ORD-010787,2307.84,2307.84,40.14
ORD-038584,1154.2,1154.2,7.31
ORD-053667,126.23,126.23,13.86
ORD-001134,408.26,408.26,57.03
ORD-047285,1261.96,1130.08,35.6
ORD-078371,580.08,580.08,22.87
ORD-013422,260.23,260.23,6.87
ORD-008471,827.0,827.0,45.68
ORD-048742,84.35,84.35,46.64
ORD-056661,777.0,594.94,38.72
ORD-039226,612.3,612.3,33.89
ORD-065161,464.8,464.8,22.18
ORD-051088,391.14,317.95,7.4
ORD-058728,341.89,313.93,13.06
ORD-028830,325.06,325.06,18.76
ORD-057225,405.0,249.8,28.07
ORD-033413,530.66,357.11,16.46
ORD-025360,207.03,158.84,34.94
ORD-001952,60.33,60.33,27.47
ORD-050303,550.68,550.68,43.0
ORD-025931,652.92,652.92,34.21
ORD-057303,959.0,959.0,8.33
ORD-011774,252.72,215.61,42.98
ORD-031111,251.43,251.43,43.46
ORD-009755,535.08,535.08,32.18
ORD-046626,558.93,558.93,25.11
ORD-046520,66.14,58.63,36.25
ORD-015904,493.72,403.62,14.26
ORD-073102,549.06,549.06,51.07
ORD-047923,379.92,259.4,39.58
ORD-036257,1220.9,1220.9,17.63
ORD-052750,372.15,372.15,50.66
ORD-010949,1664.28,1664.28,30.79
ORD-062829,112.74,72.14,14.16
ORD-069985,1302.44,969.79,42.22
ORD-003230,449.1,449.1,23.73
ORD-040113,425.1,348.85,52.47
ORD-060306,424.08,399.19,42.17
ORD-035702,990.88,913.65,43.48
ORD-020899,794.12,476.91,19.3
ORD-045056,735.04,655.23,36.31
ORD-057134,1173.84,1173.84,35.05
ORD-045739,2724.6,2724.6,20.99
ORD-056382,189.1,178.3,25.63
ORD-068046,933.42,590.72,25.24
ORD-048374,390.06,331.3,56.2
ORD-068947,1789.08,1789.08,50.12
ORD-062769,469.02,469.02,57.51
ORD-053844,222.48,222.48,45.12
ORD-068622,242.36,213.03,7.69
ORD-071544,1667.34,1216.75,39.95
ORD-042760,307.96,307.96,13.26
ORD-057288,108.43,93.97,18.5
ORD-027573,210.27,210.27,50.54
ORD-008689,912.06,653.78,55.16
ORD-075348,707.46,707.46,31.99
ORD-024497,324.56,221.79,30.45
ORD-023031,351.02,351.02,47.95
ORD-022063,1051.8,993.17,57.03
ORD-058618,1399.62,1215.05,30.18
ORD-003934,292.59,292.59,57.39
ORD-050943,381.6,381.6,5.86
ORD-023744,800.2,800.2,49.01
ORD-014055,45.93,45.93,52.17
ORD-041223,958.28,857.23,52.92
ORD-054295,509.64,447.7,50.18
ORD-001113,704.76,704.76,51.13
ORD-065143,518.49,482.08,24.48
ORD-015880,79.35,55.83,19.71
ORD-020584,1151.44,1151.44,25.45
ORD-051659,986.46,986.46,47.62
ORD-010318,850.52,785.84,54.91
ORD-037660,1280.22,994.04,49.97
ORD-079322,247.97,247.97,18.57
ORD-002915,275.5,173.37,31.08
ORD-026258,211.6,158.05,46.16
ORD-023718,307.56,307.56,57.95
ORD-058585,78.34,58.05,17.28
ORD-004443,142.64,142.64,50.68
ORD-023095,134.8,134.8,44.68
ORD-009654,315.16,315.16,47.66
ORD-033614,937.2,937.2,40.24
ORD-042175,935.46,935.46,30.22
ORD-077737,422.24,422.24,41.65
ORD-020582,732.24,732.24,37.09
ORD-050607,182.46,182.46,43.81
ORD-053246,1068.28,1068.28,38.61
ORD-062521,202.44,202.44,58.14
ORD-050944,1593.75,1187.38,31.13
ORD-079744,218.15,141.88,20.3
ORD-055045,321.87,321.87,31.54
ORD-018193,983.16,983.16,54.59
ORD-053965,853.4,853.4,24.15
ORD-005160,482.9,482.9,29.95
ORD-057880,82.45,82.45,42.37
ORD-061003,93.62,65.04,9.76
ORD-046053,256.38,236.49,39.94
ORD-052497,159.33,159.33,35.41
ORD-028505,1019.34,1019.34,41.73
ORD-016203,2204.6,2204.6,40.38
ORD-002908,1552.44,1552.44,31.19
ORD-079899,1045.88,1045.88,54.29
ORD-052007,234.91,162.54,54.1
ORD-058587,167.25,167.25,25.72
ORD-030769,1428.06,1351.91,33.65
ORD-050147,907.08,846.46,55.95
ORD-074086,1533.3,1140.71,18.56
ORD-039179,795.35,795.35,45.72
ORD-063097,298.32,298.32,19.27
ORD-012457,1566.15,1566.15,24.15
ORD-070005,1387.45,1387.45,42.64
ORD-079913,516.46,379.34,28.95
ORD-027881,2718.45,1848.53,54.82
ORD-064932,1200.3,1200.3,38.2
ORD-003984,831.93,620.8,57.67
ORD-063942,452.4,452.4,6.85
ORD-013699,478.3,478.3,21.06
ORD-004928,248.12,248.12,46.45
ORD-042400,1330.08,911.85,43.83
ORD-076856,541.48,541.48,10.53
ORD-010195,184.92,132.09,30.0
ORD-068884,180.87,180.87,29.81
ORD-013445,1212.3,977.0,58.86
ORD-013567,577.32,488.39,22.16
ORD-057801,432.54,432.54,6.68
ORD-019640,416.4,379.84,32.78
ORD-004365,1835.7,1835.7,55.16
ORD-028778,137.06,137.06,19.88
ORD-060559,273.44,249.4,40.84
ORD-006851,83.56,83.56,50.7
ORD-030820,1157.52,1157.52,59.85
ORD-055210,916.26,556.52,57.85
ORD-005276,409.4,250.35,52.08
ORD-071855,77.29,77.29,52.08
ORD-017358,296.32,237.44,58.34
ORD-075944,487.38,487.38,17.85
ORD-018139,359.25,359.25,40.41
ORD-063593,1530.06,1214.74,5.5
ORD-069815,1221.18,945.02,11.74
ORD-022167,194.97,155.39,7.32
ORD-047643,871.0,871.0,46.54
ORD-038781,641.92,641.92,36.07
ORD-034178,39.98,30.46,7.48
ORD-074405,962.2,962.2,23.62
ORD-070332,731.76,731.76,31.94
ORD-020148,1749.6,1749.6,11.36
ORD-007992,611.7,611.7,42.26
ORD-064533,363.35,363.35,20.82
ORD-000543,333.44,333.44,39.91
ORD-045024,663.26,663.26,46.88
ORD-045193,452.0,404.44,14.19
ORD-072056,694.65,426.06,57.85
ORD-010831,949.4,949.4,54.2
ORD-054880,369.81,369.81,43.25
ORD-055305,537.36,445.32,43.49
ORD-046573,1261.74,1261.74,14.19
ORD-032663,714.32,714.32,36.08
ORD-032954,552.56,346.99,45.64
ORD-007815,1123.16,773.5,8.71
ORD-058083,365.2,365.2,15.5
ORD-017414,1364.85,1364.85,13.27
ORD-063188,465.78,338.38,45.61
ORD-021739,369.3,309.06,14.14
ORD-017445,335.58,204.41,28.35
ORD-061977,1330.88,1330.88,42.98
ORD-067172,576.45,576.45,35.85
ORD-016112,302.61,209.34,38.93
ORD-003215,199.16,183.95,15.15
ORD-009438,381.65,338.43,40.55
ORD-019018,887.8,887.8,38.34
ORD-038710,1037.76,625.57,30.4
ORD-047948,159.2,159.2,13.72
ORD-001033,243.22,199.78,24.99
ORD-049164,946.2,946.2,54.0
ORD-026100,189.27,170.64,29.56
ORD-001095,616.35,616.35,38.0
ORD-051331,1134.45,1134.45,30.8
ORD-024482,1473.48,1473.48,6.3
ORD-006719,249.05,249.05,17.53
ORD-020386,397.64,397.64,53.58
ORD-026068,1422.1,876.75,33.47
ORD-060370,654.12,549.1,15.19
ORD-076062,1017.75,898.67,43.98
ORD-022193,150.9,150.9,30.77
ORD-060420,806.32,583.25,55.14
ORD-008757,254.48,254.48,37.54
ORD-030408,103.71,103.71,26.82
ORD-015855,1094.95,767.33,14.22
ORD-056904,675.2,675.2,17.38
ORD-034868,985.2,985.2,26.9
ORD-046735,247.08,186.53,22.51
ORD-011922,468.72,468.72,14.71
ORD-041159,740.36,740.36,29.74
ORD-009697,1198.85,1198.85,6.94
ORD-037115,795.78,795.78,58.81
ORD-010722,243.3,243.3,32.55
ORD-046674,339.88,205.46,24.05
ORD-079974,1397.95,1397.95,57.21
ORD-015387,458.6,412.28,41.31
ORD-063622,623.18,623.18,17.84
ORD-055907,447.85,447.85,28.22
ORD-059023,1005.24,1005.24,19.51
ORD-012444,267.93,267.93,17.05
ORD-066121,278.01,183.41,27.97
ORD-063726,1674.99,1674.99,5.51
ORD-070835,276.68,276.68,51.39
ORD-074213,1841.58,1841.58,21.33
ORD-039562,1201.88,1201.88,29.59
ORD-006712,2098.5,2098.5,22.4
ORD-032224,1737.72,1328.23,53.45
ORD-017288,313.25,260.03,51.41
ORD-033609,2449.68,2449.68,43.13
ORD-009177,1302.48,1302.48,24.47
ORD-056251,2052.54,2052.54,19.2
ORD-057030,711.3,711.3,43.95
ORD-005691,631.04,415.67,42.01
ORD-073491,360.0,360.0,26.14
ORD-047922,426.87,337.01,9.96
ORD-077164,499.68,400.73,10.67
ORD-069344,189.81,189.81,46.88
ORD-051228,1680.06,1680.06,58.04
ORD-039592,741.81,569.79,15.09
ORD-045037,172.66,120.82,42.85
ORD-071116,314.5,224.49,26.34
ORD-002567,675.34,675.34,43.03
ORD-040941,257.12,224.51,53.89
ORD-008130,2160.95,1694.62,6.17
ORD-061270,209.43,209.43,42.59
ORD-036661,887.07,842.49,40.18
ORD-015566,295.84,295.84,22.66
ORD-035999,1484.88,1484.88,12.34
ORD-007181,745.65,745.65,6.78
ORD-069884,330.76,330.76,48.24
ORD-063461,360.3,295.44,31.99
ORD-009960,202.04,202.04,39.31
ORD-023785,1037.73,1037.73,18.06
ORD-006034,857.4,771.11,34.14
ORD-030158,501.72,398.96,48.41
ORD-034788,1183.8,1183.8,54.1
ORD-058068,339.78,276.91,30.76
ORD-068850,292.24,231.88,7.43
ORD-035922,546.25,353.35,43.34
ORD-042187,232.47,232.47,42.1
ORD-078712,2036.04,1376.49,9.03
ORD-056081,721.53,535.13,30.68
ORD-034268,229.98,229.98,44.1
ORD-068364,186.18,144.8,30.05
ORD-057599,255.6,227.01,42.04
ORD-013290,911.96,911.96,22.22
ORD-039257,479.76,479.76,24.72
ORD-017822,789.66,789.66,29.33
ORD-036685,449.2,449.2,55.26
ORD-069497,70.99,66.73,37.21
ORD-026338,130.97,130.97,53.13
ORD-079315,1180.32,1180.32,45.04
ORD-022571,197.52,151.01,44.5
ORD-028849,314.64,314.64,6.94
ORD-040460,286.45,286.45,13.13
ORD-020766,733.72,733.72,36.74
ORD-005681,1359.78,1359.78,47.49
ORD-039372,531.96,467.15,41.64
ORD-020038,620.67,394.23,55.81
ORD-074958,485.7,302.08,39.07
ORD-006036,141.95,111.41,8.23
ORD-050274,1560.84,1560.84,17.99
ORD-059115,459.04,459.04,12.69
ORD-061858,708.88,708.88,20.67
ORD-053745,1233.3,975.51,46.88
ORD-015059,1677.78,1677.78,20.88
ORD-042474,667.3,627.66,30.56
ORD-053198,299.27,268.07,18.08
ORD-001391,1233.42,896.13,10.75
ORD-001562,231.28,231.28,43.81
ORD-042006,276.8,276.8,56.43
ORD-051136,767.96,489.03,21.24
ORD-005078,90.58,80.5,6.99
ORD-013237,198.48,198.48,25.77
ORD-045239,473.97,303.2,43.46
ORD-019173,550.1,550.1,18.4
ORD-038695,874.83,739.82,56.52
ORD-060054,417.3,417.3,29.86
ORD-016968,514.5,514.5,49.05
ORD-047585,661.56,661.56,24.17
ORD-078093,1574.82,1364.59,45.99
ORD-017877,276.54,276.54,6.8
ORD-012966,1208.35,1208.35,26.25
ORD-043041,488.65,347.31,34.39
ORD-007713,283.15,283.15,49.81
ORD-068189,1410.52,1410.52,8.36
ORD-028159,154.76,115.24,45.87
ORD-042353,279.02,279.02,29.85
ORD-073462,692.85,692.85,46.78
ORD-000216,257.9,239.2,46.36
ORD-000159,192.31,132.21,37.82
ORD-058476,1173.4,1173.4,38.36
ORD-023390,1073.88,1073.88,37.24
ORD-005380,861.24,861.24,31.62
ORD-073114,893.22,644.51,30.36
ORD-037884,223.06,142.36,27.68
ORD-000888,1539.66,1120.42,31.3
ORD-029820,588.56,588.56,55.19
ORD-057997,876.66,876.66,25.54
ORD-024514,1793.76,1635.41,51.78
ORD-078738,117.94,100.75,22.43
ORD-076867,480.76,480.76,16.23
ORD-075722,236.92,150.21,40.14
ORD-077797,768.88,768.88,28.81
ORD-040930,1233.8,1233.8,49.73
ORD-041171,504.24,504.24,27.55
ORD-017172,313.76,313.76,48.62
ORD-068589,321.4,321.4,17.31
ORD-060225,273.3,273.3,33.5
ORD-011612,400.44,274.29,6.77
ORD-026142,568.85,568.85,21.46
ORD-014310,119.79,119.79,54.38
ORD-052731,162.05,162.05,28.76
ORD-004573,730.6,730.6,23.39
ORD-002077,204.42,139.08,8.4
ORD-049169,1521.18,1521.18,51.76
ORD-035428,224.41,224.41,39.61
ORD-014814,215.04,165.76,40.18
ORD-067265,595.86,595.86,10.45
ORD-018088,1203.0,1203.0,16.27
ORD-063782,279.54,279.54,12.03
ORD-068525,280.08,280.08,47.34
ORD-031314,1479.45,1479.45,47.06
ORD-047384,156.81,156.81,31.01
ORD-071381,402.56,308.65,20.38
ORD-048145,187.44,187.44,30.13
ORD-066423,249.25,249.25,38.37
ORD-065792,559.38,349.25,52.83
ORD-050172,543.8,543.8,17.98
ORD-048455,62.65,53.47,49.65
ORD-071199,56.0,56.0,49.04
ORD-075459,233.8,233.8,52.7
ORD-039565,158.67,158.67,51.64
ORD-000586,401.92,305.34,42.74
ORD-063226,316.22,316.22,31.94
ORD-028296,858.9,858.9,11.02
ORD-028225,1644.32,1644.32,36.05
ORD-032619,2262.96,2262.96,13.75
ORD-001754,479.04,479.04,59.2
ORD-051431,1764.12,1764.12,38.34
ORD-071253,962.2,962.2,56.34
ORD-078854,430.35,430.35,33.08
ORD-028607,236.85,236.85,31.4
ORD-069882,76.7,49.02,9.99
ORD-037686,364.54,364.54,50.46
ORD-061080,723.9,723.9,48.25
ORD-021640,1038.15,1038.15,53.82
ORD-016768,561.48,561.48,24.35
ORD-004894,283.64,203.16,24.33
ORD-014334,2739.95,2739.95,42.06
ORD-020083,747.78,747.78,52.98
ORD-022623,1144.05,1144.05,37.83
ORD-057890,1201.52,1201.52,56.05
ORD-017380,1279.2,1073.36,42.82
ORD-008843,267.45,168.3,8.36
ORD-026754,1988.94,1825.24,34.67
ORD-057068,275.02,275.02,27.26
ORD-024842,770.34,596.57,6.13
ORD-023639,1083.15,990.0,57.89
ORD-042064,355.48,336.86,9.88
ORD-070065,883.65,883.65,29.85
ORD-019456,493.52,376.61,45.48
ORD-008118,639.2,639.2,15.42
ORD-018762,2411.7,2411.7,13.22
ORD-057354,159.27,159.27,15.54
ORD-053947,171.88,171.88,35.38
ORD-077393,606.1,606.1,59.74
ORD-004982,575.5,575.5,16.87
ORD-021971,848.4,848.4,38.26
ORD-036465,537.9,472.22,27.08
ORD-051575,666.48,666.48,56.77
ORD-026188,71.07,59.45,37.22
ORD-075960,222.24,158.11,50.89
ORD-049170,567.64,359.29,49.13
ORD-075973,365.7,365.7,16.1
ORD-009757,383.48,383.48,17.4
ORD-035195,1251.65,1251.65,48.02
ORD-000156,242.68,242.68,21.09
ORD-001277,301.01,301.01,46.33
ORD-039631,999.36,999.36,16.7
ORD-016319,788.4,680.26,32.86
ORD-064217,297.81,297.81,21.94
ORD-057733,886.35,886.35,40.64
ORD-007170,515.52,515.52,22.96
ORD-049178,1198.7,1198.7,39.15
ORD-002768,385.59,264.18,50.71
ORD-005401,444.36,385.42,34.93
ORD-074327,1583.16,1235.01,36.17
ORD-071343,1279.75,1279.75,41.49
ORD-060750,256.93,162.33,21.21
ORD-046473,209.13,209.13,20.01
ORD-079259,166.3,166.3,48.51
ORD-040418,296.13,209.0,48.27
ORD-013522,1188.1,1052.63,47.48
ORD-051202,569.66,460.39,51.36
ORD-034206,1569.1,1569.1,53.58
ORD-029979,448.32,287.62,46.95
ORD-064043,2672.7,2672.7,51.46
ORD-017134,547.97,547.97,52.87
ORD-047725,1175.44,1175.44,39.69
ORD-045173,760.62,760.62,37.38
ORD-076290,247.8,217.24,32.7
ORD-078048,422.3,422.3,23.82
ORD-058504,815.07,815.07,33.84
ORD-036816,221.55,138.45,32.08
ORD-009131,1255.74,1255.74,25.03
ORD-007108,275.18,239.48,36.66
ORD-012466,506.11,506.11,25.97
ORD-044094,133.32,81.53,57.01
ORD-029909,816.84,557.12,5.21
ORD-040715,515.04,329.96,25.57
ORD-032916,1990.8,1373.83,11.87
ORD-036768,178.28,130.17,26.69
ORD-022748,208.72,176.87,39.69
ORD-014034,258.44,258.44,57.49
ORD-032000,832.75,832.75,48.76
ORD-067387,186.78,186.78,19.25
ORD-037026,2192.1,2192.1,41.91
ORD-051848,596.68,596.68,33.47
ORD-007916,1500.0,1500.0,37.64
ORD-060760,1502.04,1082.66,16.34
ORD-015659,76.47,76.47,34.32
ORD-078220,940.32,940.32,10.29
ORD-003233,1448.04,1448.04,44.78
ORD-074535,820.56,672.03,9.57
ORD-071393,545.64,545.64,43.98
ORD-008033,703.2,703.2,46.17
ORD-042419,1432.26,1432.26,31.48
ORD-063410,237.2,237.2,15.59
ORD-071465,1743.95,1743.95,51.73
ORD-036491,769.26,769.26,16.25
ORD-076392,1003.25,1003.25,47.42
ORD-056304,1282.88,1282.88,57.55
ORD-001888,817.32,817.32,13.56
ORD-019805,237.62,237.62,18.9
ORD-031478,439.12,400.41,7.09
ORD-071899,251.0,251.0,43.17
ORD-022191,652.2,652.2,38.51
ORD-063844,643.56,643.56,23.86
ORD-043622,560.1,466.04,54.32
ORD-013822,275.97,275.97,31.98
ORD-035068,467.92,467.92,58.23
ORD-063901,376.48,338.02,10.23
ORD-031682,532.3,532.3,46.89
ORD-019936,70.46,70.46,12.51
ORD-002002,284.86,198.4,37.05
ORD-072539,1083.06,859.04,56.9
ORD-003122,2530.3,1924.06,53.56
ORD-018647,1888.56,1888.56,37.12
ORD-032525,733.1,733.1,30.58
ORD-032924,458.64,458.64,53.41
ORD-031269,275.03,275.03,21.01
ORD-022503,306.78,306.78,54.85
ORD-031008,428.07,273.67,39.62
ORD-030717,1330.14,1247.23,12.0
ORD-061247,925.76,556.38,31.75
ORD-029481,618.57,618.57,25.86
ORD-046447,1145.2,971.05,22.73
ORD-006673,809.43,609.78,22.81
ORD-075202,1201.36,1201.36,40.66
ORD-055545,819.72,819.72,21.05
ORD-011216,451.2,290.6,32.22
ORD-070711,734.76,557.89,54.16
ORD-058527,604.84,604.84,10.39
ORD-013753,200.45,200.45,49.93
ORD-003152,2092.62,2092.62,53.86
ORD-029645,1143.66,785.63,40.38
ORD-030286,974.04,974.04,33.19
ORD-000106,479.49,479.49,50.18
ORD-073973,855.87,855.87,16.33
ORD-057506,466.05,395.88,58.52
ORD-058419,185.97,131.98,47.67
ORD-062035,671.4,671.4,23.89
ORD-004615,314.82,281.98,23.75
ORD-065899,1243.92,1243.92,41.71
ORD-059594,1206.3,1206.3,27.0
ORD-006613,401.9,338.53,44.14
ORD-078982,934.59,934.59,21.24
ORD-008482,905.04,647.69,57.76
ORD-031430,362.66,362.66,56.0
ORD-073752,350.23,350.23,28.5
ORD-056217,316.08,189.71,37.62
ORD-021225,80.76,80.76,52.16
ORD-058117,345.64,345.64,17.12
ORD-014108,2007.04,2007.04,23.74
ORD-015787,446.24,446.24,8.03
ORD-052618,762.09,640.88,7.76
ORD-011582,257.79,167.81,44.85
ORD-060562,287.7,174.5,26.07
ORD-051292,1802.34,1802.34,32.09
ORD-008076,244.5,244.5,38.08
ORD-045665,235.62,235.62,19.25
ORD-077138,545.22,545.22,59.75
ORD-070784,236.8,236.8,58.5
ORD-036818,1314.42,1314.42,22.15
ORD-040597,202.32,202.32,41.75
ORD-005128,1036.4,900.57,20.58
ORD-044732,260.15,165.29,26.1
ORD-073020,172.91,138.96,28.85
ORD-040349,670.44,531.76,55.27
ORD-034253,298.06,298.06,10.14
ORD-023462,211.34,211.34,47.24
ORD-028997,96.57,96.57,37.25
ORD-030878,1225.5,1225.5,56.94
ORD-000142,488.55,488.55,19.81
ORD-061473,766.28,766.28,54.16
ORD-008257,182.21,182.21,35.71
ORD-026819,544.98,544.98,48.01
ORD-079782,307.7,307.7,52.62
ORD-075106,136.42,104.42,57.41
ORD-013536,683.82,415.95,23.25
ORD-014617,602.36,602.36,54.39
ORD-077591,594.42,594.42,18.07
ORD-020137,368.4,368.4,30.27
ORD-045430,220.09,220.09,22.41
ORD-008991,456.8,456.8,5.19
ORD-038060,1109.36,1109.36,43.63
ORD-048595,898.95,571.31,25.79
ORD-041822,213.08,213.08,57.28
ORD-058824,562.32,562.32,39.49
ORD-012150,175.0,175.0,7.93
ORD-069686,89.19,68.43,54.74
ORD-023016,972.3,972.3,59.62
ORD-067782,452.42,452.42,8.93
ORD-064360,629.2,629.2,43.35
ORD-006598,623.12,623.12,50.0
ORD-049435,346.26,346.26,50.04
ORD-005704,1042.2,1042.2,39.71
ORD-000783,512.1,354.91,57.47
ORD-023470,382.26,382.26,44.2
ORD-071433,306.14,306.14,46.98
ORD-020973,594.32,594.32,36.67
ORD-014724,1104.84,1104.84,11.73
ORD-015656,405.95,405.95,26.09
ORD-079010,308.4,308.4,38.84
ORD-071478,672.18,672.18,13.34
ORD-032286,1405.15,1405.15,17.75
ORD-068490,954.84,579.28,56.97
ORD-062230,178.32,178.32,36.98
ORD-021072,846.72,846.72,44.58
ORD-034167,1158.85,1158.85,48.58
ORD-044507,202.35,202.35,51.62
ORD-074414,1155.3,1155.3,51.0
ORD-044958,187.7,187.7,41.01
ORD-071615,470.04,470.04,17.38
ORD-006678,162.59,126.93,29.54
ORD-061527,944.46,944.46,45.68
ORD-068199,179.88,179.88,54.05
ORD-045305,1005.72,1005.72,17.21
ORD-024908,303.42,303.42,18.81
ORD-072782,327.21,327.21,25.51
ORD-043747,393.02,393.02,52.52
ORD-003815,917.08,917.08,11.59
ORD-040814,608.0,608.0,32.63
ORD-046940,92.47,92.47,54.13
ORD-015783,853.12,853.12,10.57
ORD-068517,472.5,472.5,53.2
ORD-076738,1077.48,1077.48,43.19
ORD-049277,1252.1,1098.26,36.04
ORD-063621,936.75,936.75,30.21
ORD-033025,200.05,128.61,14.87
ORD-065055,251.28,158.84,36.49
ORD-042327,1482.8,1328.4,27.81
ORD-046920,600.48,600.48,52.4
ORD-006010,1466.04,1466.04,29.1
ORD-021912,186.44,186.44,55.45
ORD-050797,1361.64,1361.64,36.16
ORD-056345,617.76,617.76,16.81
ORD-071533,375.36,345.84,21.39
ORD-041544,311.38,311.38,29.5
ORD-045629,409.76,409.76,18.95
ORD-035663,183.92,183.92,55.34
ORD-061477,240.36,228.27,40.65
ORD-041701,673.95,673.95,54.56
ORD-003864,267.9,219.74,42.28
ORD-054987,90.27,90.27,54.32
ORD-011038,206.22,149.15,53.41
ORD-046330,1186.75,1186.75,43.64
ORD-044372,323.31,323.31,16.8
ORD-037788,627.5,421.02,16.95
ORD-063161,343.08,343.08,55.31
ORD-050253,567.32,567.32,8.35
ORD-010834,767.35,767.35,49.85
ORD-022718,355.24,248.17,21.88
ORD-031507,250.01,250.01,24.93
ORD-048977,597.44,597.44,34.04
ORD-060073,2955.06,2955.06,37.76
ORD-071263,838.38,838.38,55.95
ORD-004155,2007.48,1508.94,58.84
ORD-000709,1575.57,1249.58,53.5
ORD-029973,151.55,115.76,11.21
ORD-054703,216.8,216.8,12.17
ORD-077503,2665.8,2665.8,46.63
ORD-024651,1050.75,1050.75,11.22
ORD-042549,2004.54,1801.56,55.37
ORD-036854,510.95,467.56,8.23
ORD-035881,261.65,261.65,23.53
ORD-066895,1324.92,1324.92,39.69
ORD-069840,602.28,602.28,42.77
ORD-022684,790.32,790.32,22.62
ORD-048212,479.68,435.1,28.88
ORD-049181,1026.76,1026.76,41.37
ORD-053357,1004.3,1004.3,54.08
ORD-059402,1123.05,1123.05,29.09
ORD-039626,433.04,294.46,51.44
ORD-046457,308.09,308.09,8.71
ORD-007448,1399.8,1399.8,18.03
ORD-035347,240.72,240.72,45.94
ORD-017088,445.7,445.7,49.41
ORD-044712,249.27,204.08,7.43
ORD-033253,542.39,366.07,37.21
ORD-060398,2219.36,2219.36,59.19
ORD-005773,867.36,867.36,8.92
